Square,Amps
-1.0295E+00,1.87046E-04
-1.0275E+00,1.87046E-04
-1.0255E+00,2.00935E-04
-1.0235E+00,2.08748E-04
-1.0215E+00,2.00935E-04
-1.0195E+00,1.93123E-04
-1.0175E+00,2.06143E-04
-1.0154E+00,1.89650E-04
-1.0134E+00,1.85310E-04
-1.0114E+00,1.87914E-04
-1.0094E+00,1.92254E-04
-1.0074E+00,1.83574E-04
-1.0054E+00,1.91386E-04
-1.0033E+00,2.03539E-04
-1.0013E+00,1.99199E-04
-9.9932E-01,2.00067E-04
-9.9731E-01,2.11352E-04
-9.9529E-01,1.84442E-04
-9.9328E-01,2.25241E-04
-9.9126E-01,2.46942E-04
-9.8925E-01,1.99199E-04
-9.8723E-01,1.86178E-04
-9.8522E-01,2.10484E-04
-9.8320E-01,2.09616E-04
-9.8119E-01,2.07011E-04
-9.7917E-01,1.92254E-04
-9.7716E-01,2.07011E-04
-9.7514E-01,1.87914E-04
-9.7313E-01,1.86178E-04
-9.7111E-01,1.88782E-04
-9.6910E-01,1.92254E-04
-9.6708E-01,1.82706E-04
-9.6507E-01,2.02671E-04
-9.6305E-01,1.95727E-04
-9.6104E-01,1.93123E-04
-9.5903E-01,1.87914E-04
-9.5701E-01,2.12220E-04
-9.5500E-01,1.74025E-04
-9.5298E-01,1.86178E-04
-9.5097E-01,1.80102E-04
-9.4895E-01,1.92254E-04
-9.4694E-01,1.79234E-04
-9.4492E-01,2.07011E-04
-9.4291E-01,2.00067E-04
-9.4089E-01,1.97463E-04
-9.3888E-01,1.99199E-04
-9.3686E-01,2.14824E-04
-9.3485E-01,1.74893E-04
-9.3283E-01,1.88782E-04
-9.3082E-01,1.87914E-04
-9.2880E-01,1.95727E-04
-9.2679E-01,1.87914E-04
-9.2477E-01,2.10484E-04
-9.2276E-01,2.08748E-04
-9.2074E-01,2.06143E-04
-9.1873E-01,1.94859E-04
-9.1672E-01,2.08748E-04
-9.1470E-01,1.76629E-04
-9.1269E-01,1.86178E-04
-9.1067E-01,1.86178E-04
-9.0866E-01,2.00067E-04
-9.0664E-01,1.86178E-04
-9.0463E-01,2.14824E-04
-9.0261E-01,2.04407E-04
-9.0060E-01,2.07011E-04
-8.9858E-01,1.97463E-04
-8.9657E-01,2.86005E-04
-8.9455E-01,1.97463E-04
-8.9254E-01,1.88782E-04
-8.9052E-01,1.87046E-04
-8.8851E-01,1.94859E-04
-8.8649E-01,1.86178E-04
-8.8448E-01,2.10484E-04
-8.8246E-01,2.03539E-04
-8.8045E-01,1.98331E-04
-8.7843E-01,2.01803E-04
-8.7642E-01,2.07879E-04
-8.7441E-01,1.85310E-04
-8.7239E-01,1.97463E-04
-8.7038E-01,1.91386E-04
-8.6836E-01,1.99199E-04
-8.6635E-01,1.95727E-04
-8.6433E-01,2.21768E-04
-8.6232E-01,2.07011E-04
-8.6030E-01,2.08748E-04
-8.5829E-01,2.03539E-04
-8.5627E-01,2.09616E-04
-8.5426E-01,1.82706E-04
-8.5224E-01,1.93991E-04
-8.5023E-01,2.00067E-04
-8.4821E-01,2.00067E-04
-8.4620E-01,1.92254E-04
-8.4418E-01,2.09616E-04
-8.4217E-01,2.02671E-04
-8.4015E-01,2.03539E-04
-8.3814E-01,2.00067E-04
-8.3612E-01,2.10484E-04
-8.3411E-01,1.87914E-04
-8.3210E-01,1.94859E-04
-8.3008E-01,1.91386E-04
-8.2807E-01,1.92254E-04
-8.2605E-01,1.92254E-04
-8.2404E-01,2.06143E-04
-8.2202E-01,1.99199E-04
-8.2001E-01,2.00935E-04
-8.1799E-01,2.07011E-04
-8.1598E-01,2.03539E-04
-8.1396E-01,1.86178E-04
-8.1195E-01,1.99199E-04
-8.0993E-01,1.99199E-04
-8.0792E-01,1.95727E-04
-8.0590E-01,2.67775E-04
-8.0389E-01,2.32185E-04
-8.0187E-01,2.04407E-04
-7.9986E-01,2.07879E-04
-7.9784E-01,2.07879E-04
-7.9583E-01,2.08748E-04
-7.9381E-01,1.92254E-04
-7.9180E-01,1.93991E-04
-7.8979E-01,1.93991E-04
-7.8777E-01,1.80102E-04
-7.8576E-01,2.00067E-04
-7.8374E-01,2.14824E-04
-7.8173E-01,2.07879E-04
-7.7971E-01,1.95727E-04
-7.7770E-01,2.04407E-04
-7.7568E-01,1.98331E-04
-7.7367E-01,1.87914E-04
-7.7165E-01,1.92254E-04
-7.6964E-01,1.93123E-04
-7.6762E-01,1.93123E-04
-7.6561E-01,2.01803E-04
-7.6359E-01,2.13088E-04
-7.6158E-01,2.11352E-04
-7.5956E-01,2.03539E-04
-7.5755E-01,2.04407E-04
-7.5553E-01,1.91386E-04
-7.5352E-01,1.85310E-04
-7.5150E-01,1.87914E-04
-7.4949E-01,1.94859E-04
-7.4748E-01,1.86178E-04
-7.4546E-01,1.93991E-04
-7.4345E-01,1.97463E-04
-7.4143E-01,1.97463E-04
-7.3942E-01,1.95727E-04
-7.3740E-01,2.08748E-04
-7.3539E-01,1.87046E-04
-7.3337E-01,1.87914E-04
-7.3136E-01,1.89650E-04
-7.2934E-01,1.89650E-04
-7.2733E-01,1.79234E-04
-7.2531E-01,1.94859E-04
-7.2330E-01,1.94859E-04
-7.2128E-01,1.97463E-04
-7.1927E-01,1.99199E-04
-7.1725E-01,2.10484E-04
-7.1524E-01,1.88782E-04
-7.1322E-01,1.90518E-04
-7.1121E-01,2.70380E-04
-7.0919E-01,2.00067E-04
-7.0718E-01,1.85310E-04
-7.0517E-01,2.03539E-04
-7.0315E-01,2.07879E-04
-7.0114E-01,2.10484E-04
-6.9912E-01,2.02671E-04
-6.9711E-01,2.10484E-04
-6.9509E-01,1.97463E-04
-6.9308E-01,2.00935E-04
-6.9106E-01,1.94859E-04
-6.8905E-01,1.97463E-04
-6.8703E-01,1.84442E-04
-6.8502E-01,2.03539E-04
-6.8300E-01,2.06143E-04
-6.8099E-01,2.02671E-04
-6.7897E-01,1.93123E-04
-6.7696E-01,2.07011E-04
-6.7494E-01,1.81838E-04
-6.7293E-01,1.84442E-04
-6.7091E-01,1.88782E-04
-6.6890E-01,2.00935E-04
-6.6689E-01,1.84442E-04
-6.6487E-01,2.11352E-04
-6.6286E-01,2.05275E-04
-6.6084E-01,2.01803E-04
-6.5883E-01,1.97463E-04
-6.5681E-01,2.09616E-04
-6.5480E-01,1.79234E-04
-6.5278E-01,1.86178E-04
-6.5077E-01,1.93123E-04
-6.4875E-01,1.98331E-04
-6.4674E-01,1.74025E-04
-6.4472E-01,2.07011E-04
-6.4271E-01,1.99199E-04
-6.4069E-01,1.99199E-04
-6.3868E-01,1.85310E-04
-6.3666E-01,1.95727E-04
-6.3465E-01,1.66213E-04
-6.3263E-01,1.80970E-04
-6.3062E-01,1.79234E-04
-6.2860E-01,1.81838E-04
-6.2659E-01,1.67081E-04
-6.2458E-01,1.95727E-04
-6.2256E-01,1.87914E-04
-6.2055E-01,2.00935E-04
-6.1853E-01,2.00935E-04
-6.1652E-01,2.79060E-04
-6.1450E-01,1.93991E-04
-6.1249E-01,1.84442E-04
-6.1047E-01,1.83574E-04
-6.0846E-01,1.87046E-04
-6.0644E-01,1.73157E-04
-6.0443E-01,2.04407E-04
-6.0241E-01,1.92254E-04
-6.0040E-01,1.94859E-04
-5.9838E-01,2.00067E-04
-5.9637E-01,2.13088E-04
-5.9435E-01,1.82706E-04
-5.9234E-01,1.92254E-04
-5.9032E-01,1.87914E-04
-5.8831E-01,1.93991E-04
-5.8629E-01,1.84442E-04
-5.8428E-01,2.07011E-04
-5.8227E-01,1.89650E-04
-5.8025E-01,1.93991E-04
-5.7824E-01,2.00067E-04
-5.7622E-01,1.99199E-04
-5.7421E-01,1.80102E-04
-5.7219E-01,1.93991E-04
-5.7018E-01,1.87914E-04
-5.6816E-01,1.87046E-04
-5.6615E-01,1.88782E-04
-5.6413E-01,2.10484E-04
-5.6212E-01,1.94859E-04
-5.6010E-01,1.99199E-04
-5.5809E-01,1.90518E-04
-5.5607E-01,1.93123E-04
-5.5406E-01,1.67949E-04
-5.5204E-01,1.76629E-04
-5.5003E-01,1.72289E-04
-5.4801E-01,1.74893E-04
-5.4600E-01,1.69685E-04
-5.4398E-01,1.88782E-04
-5.4197E-01,1.87046E-04
-5.3996E-01,1.81838E-04
-5.3794E-01,1.86178E-04
-5.3593E-01,1.87046E-04
-5.3391E-01,1.69685E-04
-5.3190E-01,1.82706E-04
-5.2988E-01,1.82706E-04
-5.2787E-01,1.80102E-04
-5.2585E-01,1.74893E-04
-5.2384E-01,2.67775E-04
-5.2182E-01,2.06143E-04
-5.1981E-01,1.83574E-04
-5.1779E-01,1.90518E-04
-5.1578E-01,1.88782E-04
-5.1376E-01,1.78366E-04
-5.1175E-01,1.81838E-04
-5.0973E-01,1.78366E-04
-5.0772E-01,1.77498E-04
-5.0570E-01,1.82706E-04
-5.0369E-01,1.93991E-04
-5.0167E-01,1.88782E-04
-4.9966E-01,1.91386E-04
-4.9765E-01,1.97463E-04
-4.9563E-01,1.83574E-04
-4.9362E-01,1.74893E-04
-4.9160E-01,1.80102E-04
-4.8959E-01,1.83574E-04
-4.8757E-01,1.84442E-04
-4.8556E-01,1.89650E-04
-4.8354E-01,1.97463E-04
-4.8153E-01,2.00935E-04
-4.7951E-01,1.87046E-04
-4.7750E-01,1.91386E-04
-4.7548E-01,1.82706E-04
-4.7347E-01,1.77498E-04
-4.7145E-01,1.79234E-04
-4.6944E-01,1.84442E-04
-4.6742E-01,1.74893E-04
-4.6541E-01,1.87914E-04
-4.6339E-01,2.00067E-04
-4.6138E-01,2.00067E-04
-4.5936E-01,1.87914E-04
-4.5735E-01,2.00935E-04
-4.5534E-01,1.86178E-04
-4.5332E-01,1.79234E-04
-4.5131E-01,1.77498E-04
-4.4929E-01,1.82706E-04
-4.4728E-01,1.71421E-04
-4.4526E-01,1.87046E-04
-4.4325E-01,1.89650E-04
-4.4123E-01,1.92254E-04
-4.3922E-01,1.87914E-04
-4.3720E-01,1.99199E-04
-4.3519E-01,1.76629E-04
-4.3317E-01,1.76629E-04
-4.3116E-01,1.81838E-04
-4.2914E-01,2.29581E-04
-4.2713E-01,2.13956E-04
-4.2511E-01,2.03539E-04
-4.2310E-01,1.94859E-04
-4.2108E-01,1.94859E-04
-4.1907E-01,1.84442E-04
-4.1705E-01,2.03539E-04
-4.1504E-01,1.72289E-04
-4.1303E-01,1.72289E-04
-4.1101E-01,1.80102E-04
-4.0900E-01,1.83574E-04
-4.0698E-01,1.73157E-04
-4.0497E-01,1.95727E-04
-4.0295E-01,1.92254E-04
-4.0094E-01,1.97463E-04
-3.9892E-01,1.91386E-04
-3.9691E-01,2.06143E-04
-3.9489E-01,1.71421E-04
-3.9288E-01,1.81838E-04
-3.9086E-01,1.84442E-04
-3.8885E-01,1.83574E-04
-3.8683E-01,1.73157E-04
-3.8482E-01,1.99199E-04
-3.8280E-01,1.92254E-04
-3.8079E-01,1.89650E-04
-3.7877E-01,1.83574E-04
-3.7676E-01,2.07879E-04
-3.7474E-01,1.77498E-04
-3.7273E-01,1.87914E-04
-3.7072E-01,1.82706E-04
-3.6870E-01,1.89650E-04
-3.6669E-01,1.80970E-04
-3.6467E-01,2.13088E-04
-3.6266E-01,2.00067E-04
-3.6064E-01,2.02671E-04
-3.5863E-01,2.00935E-04
-3.5661E-01,2.12220E-04
-3.5460E-01,1.87046E-04
-3.5258E-01,2.00067E-04
-3.5057E-01,1.93991E-04
-3.4855E-01,1.98331E-04
-3.4654E-01,1.87914E-04
-3.4452E-01,2.08748E-04
-3.4251E-01,2.00067E-04
-3.4049E-01,2.00067E-04
-3.3848E-01,2.61699E-04
-3.3646E-01,2.20032E-04
-3.3445E-01,1.78366E-04
-3.3243E-01,1.91386E-04
-3.3042E-01,1.88782E-04
-3.2841E-01,1.91386E-04
-3.2639E-01,1.92254E-04
-3.2438E-01,2.18296E-04
-3.2236E-01,2.11352E-04
-3.2035E-01,2.07879E-04
-3.1833E-01,2.00935E-04
-3.1632E-01,2.11352E-04
-3.1430E-01,1.87914E-04
-3.1229E-01,1.93991E-04
-3.1027E-01,1.90518E-04
-3.0826E-01,1.92254E-04
-3.0624E-01,1.87914E-04
-3.0423E-01,2.08748E-04
-3.0221E-01,1.93991E-04
-3.0020E-01,1.97463E-04
-2.9818E-01,2.00935E-04
-2.9617E-01,2.01803E-04
-2.9415E-01,1.78366E-04
-2.9214E-01,1.90518E-04
-2.9012E-01,1.89650E-04
-2.8811E-01,1.93123E-04
-2.8610E-01,1.87914E-04
-2.8408E-01,2.14824E-04
-2.8207E-01,2.01803E-04
-2.8005E-01,2.00935E-04
-2.7804E-01,2.03539E-04
-2.7602E-01,2.03539E-04
-2.7401E-01,1.79234E-04
-2.7199E-01,1.87046E-04
-2.6998E-01,1.89650E-04
-2.6796E-01,1.91386E-04
-2.6595E-01,1.90518E-04
-2.6393E-01,2.08748E-04
-2.6192E-01,1.99199E-04
-2.5990E-01,1.98331E-04
-2.5789E-01,2.00935E-04
-2.5587E-01,2.00067E-04
-2.5386E-01,1.87914E-04
-2.5184E-01,1.94859E-04
-2.4983E-01,1.93123E-04
-2.4781E-01,1.98331E-04
-2.4580E-01,1.98331E-04
-2.4379E-01,2.89477E-04
-2.4177E-01,2.26977E-04
-2.3976E-01,2.01803E-04
-2.3774E-01,2.01803E-04
-2.3573E-01,2.04407E-04
-2.3371E-01,1.85310E-04
-2.3170E-01,1.87914E-04
-2.2968E-01,1.86178E-04
-2.2767E-01,1.86178E-04
-2.2565E-01,1.91386E-04
-2.2364E-01,2.03539E-04
-2.2162E-01,2.00067E-04
-2.1961E-01,1.97463E-04
-2.1759E-01,2.13088E-04
-2.1558E-01,1.97463E-04
-2.1356E-01,1.91386E-04
-2.1155E-01,1.93991E-04
-2.0953E-01,1.93123E-04
-2.0752E-01,1.85310E-04
-2.0550E-01,1.92254E-04
-2.0349E-01,2.03539E-04
-2.0148E-01,2.01803E-04
-1.9946E-01,1.85310E-04
-1.9745E-01,1.98331E-04
-1.9543E-01,1.88782E-04
-1.9342E-01,1.78366E-04
-1.9140E-01,1.85310E-04
-1.8939E-01,1.89650E-04
-1.8737E-01,1.82706E-04
-1.8536E-01,1.98331E-04
-1.8334E-01,2.04407E-04
-1.8133E-01,2.10484E-04
-1.7931E-01,1.99199E-04
-1.7730E-01,2.12220E-04
-1.7528E-01,1.89650E-04
-1.7327E-01,1.94859E-04
-1.7125E-01,2.05275E-04
-1.6924E-01,2.04407E-04
-1.6722E-01,1.84442E-04
-1.6521E-01,2.02671E-04
-1.6320E-01,2.12220E-04
-1.6118E-01,2.07879E-04
-1.5917E-01,2.02671E-04
-1.5715E-01,2.20900E-04
-1.5514E-01,1.90518E-04
-1.5312E-01,2.05275E-04
-1.5111E-01,2.77324E-04
-1.4909E-01,2.11352E-04
-1.4708E-01,1.93123E-04
-1.4506E-01,2.14824E-04
-1.4305E-01,2.09616E-04
-1.4103E-01,2.11352E-04
-1.3902E-01,2.02671E-04
-1.3700E-01,2.20900E-04
-1.3499E-01,1.82706E-04
-1.3297E-01,1.91386E-04
-1.3096E-01,1.87046E-04
-1.2894E-01,1.94859E-04
-1.2693E-01,1.79234E-04
-1.2491E-01,2.09616E-04
-1.2290E-01,2.01803E-04
-1.2089E-01,1.98331E-04
-1.1887E-01,1.97463E-04
-1.1686E-01,2.14824E-04
-1.1484E-01,1.88782E-04
-1.1283E-01,1.90518E-04
-1.1081E-01,1.85310E-04
-1.0880E-01,2.00067E-04
-1.0678E-01,1.82706E-04
-1.0477E-01,2.13956E-04
-1.0275E-01,2.07879E-04
-1.0074E-01,2.04407E-04
-9.8723E-02,2.07011E-04
-9.6708E-02,2.13088E-04
-9.4693E-02,1.80970E-04
-9.2678E-02,1.91386E-04
-9.0664E-02,1.87046E-04
-8.8649E-02,1.92254E-04
-8.6634E-02,1.83574E-04
-8.4619E-02,2.07011E-04
-8.2605E-02,2.03539E-04
-8.0590E-02,2.04407E-04
-7.8575E-02,1.99199E-04
-7.6560E-02,2.13088E-04
-7.4546E-02,1.87046E-04
-7.2531E-02,2.01803E-04
-7.0516E-02,1.94859E-04
-6.8501E-02,1.92254E-04
-6.6487E-02,1.80102E-04
-6.4472E-02,2.04407E-04
-6.2457E-02,1.97463E-04
-6.0442E-02,2.89477E-04
-5.8427E-02,2.09616E-04
-5.6413E-02,2.07011E-04
-5.4398E-02,1.86178E-04
-5.2383E-02,1.93991E-04
-5.0368E-02,1.88782E-04
-4.8354E-02,1.95727E-04
-4.6339E-02,1.93123E-04
-4.4324E-02,2.08748E-04
-4.2309E-02,2.02671E-04
-4.0295E-02,2.03539E-04
-3.8280E-02,1.98331E-04
-3.6265E-02,2.03539E-04
-3.4250E-02,1.80970E-04
-3.2236E-02,2.00067E-04
-3.0221E-02,1.87914E-04
-2.8206E-02,1.91386E-04
-2.6191E-02,1.83574E-04
-2.4177E-02,2.09616E-04
-2.2162E-02,1.98331E-04
-2.0147E-02,2.01803E-04
-1.8132E-02,2.03539E-04
-1.6118E-02,2.13956E-04
-1.4103E-02,1.87046E-04
-1.2088E-02,1.92254E-04
-1.0073E-02,1.93123E-04
-8.0585E-03,1.98331E-04
-6.0437E-03,1.87914E-04
-4.0289E-03,2.13088E-04
-2.0142E-03,2.05597E-03
5.7044E-07,8.35806E-03
2.0153E-03,1.75996E-03
4.0301E-03,2.73852E-04
6.0449E-03,2.05275E-04
8.0596E-03,2.08748E-04
1.0074E-02,1.99199E-04
1.2089E-02,1.97463E-04
1.4104E-02,1.91386E-04
1.6119E-02,2.11352E-04
1.8133E-02,1.97463E-04
2.0148E-02,1.93123E-04
2.2163E-02,2.00067E-04
2.4178E-02,1.93123E-04
2.6192E-02,1.81838E-04
2.8207E-02,1.92254E-04
3.0222E-02,1.86178E-04
3.2237E-02,1.86178E-04
3.4251E-02,1.89650E-04
3.6266E-02,2.07879E-04
3.8281E-02,2.11352E-04
4.0296E-02,2.00935E-04
4.2311E-02,2.07011E-04
4.4325E-02,1.99199E-04
4.6340E-02,1.87046E-04
4.8355E-02,1.94859E-04
5.0370E-02,1.91386E-04
5.2384E-02,1.90518E-04
5.4399E-02,2.00935E-04
5.6414E-02,2.01803E-04
5.8429E-02,2.05275E-04
6.0443E-02,1.92254E-04
6.2458E-02,2.02671E-04
6.4473E-02,2.00935E-04
6.6488E-02,1.89650E-04
6.8502E-02,1.91386E-04
7.0517E-02,1.93991E-04
7.2532E-02,1.86178E-04
7.4547E-02,2.01803E-04
7.6561E-02,2.11352E-04
7.8576E-02,2.05275E-04
8.0591E-02,2.00067E-04
8.2606E-02,2.08748E-04
8.4620E-02,1.87046E-04
8.6635E-02,1.80970E-04
8.8650E-02,1.83574E-04
9.0665E-02,1.92254E-04
9.2680E-02,1.89650E-04
9.4694E-02,2.00067E-04
9.6709E-02,2.04407E-04
9.8724E-02,2.04407E-04
1.0074E-01,1.97463E-04
1.0275E-01,2.05275E-04
1.0477E-01,1.85310E-04
1.0678E-01,1.81838E-04
1.0880E-01,1.84442E-04
1.1081E-01,1.92254E-04
1.1283E-01,1.76629E-04
1.1484E-01,2.02671E-04
1.1686E-01,2.07011E-04
1.1887E-01,2.00067E-04
1.2089E-01,1.93991E-04
1.2290E-01,2.03539E-04
1.2492E-01,1.74893E-04
1.2693E-01,1.83574E-04
1.2895E-01,1.83574E-04
1.3096E-01,1.89650E-04
1.3297E-01,2.46074E-04
1.3499E-01,2.13088E-04
1.3700E-01,2.01803E-04
1.3902E-01,2.01803E-04
1.4103E-01,1.90518E-04
1.4305E-01,2.08748E-04
1.4506E-01,1.77498E-04
1.4708E-01,1.91386E-04
1.4909E-01,1.86178E-04
1.5111E-01,1.87914E-04
1.5312E-01,1.72289E-04
1.5514E-01,2.07879E-04
1.5715E-01,2.01803E-04
1.5917E-01,2.06143E-04
1.6118E-01,1.94859E-04
1.6320E-01,2.05275E-04
1.6521E-01,1.78366E-04
1.6723E-01,1.93991E-04
1.6924E-01,1.94859E-04
1.7126E-01,1.93991E-04
1.7327E-01,1.80970E-04
1.7528E-01,2.09616E-04
1.7730E-01,2.10484E-04
1.7931E-01,2.12220E-04
1.8133E-01,2.07879E-04
1.8334E-01,2.10484E-04
1.8536E-01,1.84442E-04
1.8737E-01,1.97463E-04
1.8939E-01,1.93991E-04
1.9140E-01,1.93991E-04
1.9342E-01,1.86178E-04
1.9543E-01,2.17428E-04
1.9745E-01,2.03539E-04
1.9946E-01,1.97463E-04
2.0148E-01,1.91386E-04
2.0349E-01,2.13956E-04
2.0551E-01,1.74025E-04
2.0752E-01,1.79234E-04
2.0954E-01,1.76629E-04
2.1155E-01,1.81838E-04
2.1357E-01,1.84442E-04
2.1558E-01,2.13088E-04
2.1759E-01,2.00067E-04
2.1961E-01,1.93991E-04
2.2162E-01,2.00067E-04
2.2364E-01,2.81664E-04
2.2565E-01,2.04407E-04
2.2767E-01,1.89650E-04
2.2968E-01,1.84442E-04
2.3170E-01,1.89650E-04
2.3371E-01,1.87046E-04
2.3573E-01,2.07011E-04
2.3774E-01,2.01803E-04
2.3976E-01,2.00067E-04
2.4177E-01,2.02671E-04
2.4379E-01,2.07011E-04
2.4580E-01,1.86178E-04
2.4782E-01,2.00935E-04
2.4983E-01,1.94859E-04
2.5185E-01,1.98331E-04
2.5386E-01,1.93123E-04
2.5588E-01,2.13088E-04
2.5789E-01,2.04407E-04
2.5990E-01,2.02671E-04
2.6192E-01,2.00935E-04
2.6393E-01,2.03539E-04
2.6595E-01,1.78366E-04
2.6796E-01,1.83574E-04
2.6998E-01,1.83574E-04
2.7199E-01,1.87914E-04
2.7401E-01,1.89650E-04
2.7602E-01,2.07011E-04
2.7804E-01,1.98331E-04
2.8005E-01,2.00935E-04
2.8207E-01,2.06143E-04
2.8408E-01,1.95727E-04
2.8610E-01,1.73157E-04
2.8811E-01,1.76629E-04
2.9013E-01,1.83574E-04
2.9214E-01,1.87046E-04
2.9416E-01,1.88782E-04
2.9617E-01,2.02671E-04
2.9819E-01,2.07879E-04
3.0020E-01,1.94859E-04
3.0221E-01,1.99199E-04
3.0423E-01,1.97463E-04
3.0624E-01,1.79234E-04
3.0826E-01,1.81838E-04
3.1027E-01,1.81838E-04
3.1229E-01,1.77498E-04
3.1430E-01,1.83574E-04
3.1632E-01,2.13088E-04
3.1833E-01,2.72984E-04
3.2035E-01,1.97463E-04
3.2236E-01,1.98331E-04
3.2438E-01,1.85310E-04
3.2639E-01,1.78366E-04
3.2841E-01,1.87046E-04
3.3042E-01,1.87046E-04
3.3244E-01,1.77498E-04
3.3445E-01,1.89650E-04
3.3647E-01,2.04407E-04
3.3848E-01,2.01803E-04
3.4050E-01,1.93991E-04
3.4251E-01,2.15692E-04
3.4452E-01,1.94859E-04
3.4654E-01,1.84442E-04
3.4855E-01,2.00935E-04
3.5057E-01,2.02671E-04
3.5258E-01,1.92254E-04
3.5460E-01,2.06143E-04
3.5661E-01,2.07011E-04
3.5863E-01,2.01803E-04
3.6064E-01,1.99199E-04
3.6266E-01,2.11352E-04
3.6467E-01,1.93991E-04
3.6669E-01,1.92254E-04
3.6870E-01,1.99199E-04
3.7072E-01,2.00067E-04
3.7273E-01,1.87046E-04
3.7475E-01,2.10484E-04
3.7676E-01,2.17428E-04
3.7878E-01,2.14824E-04
3.8079E-01,2.11352E-04
3.8280E-01,2.27845E-04
3.8482E-01,2.00067E-04
3.8683E-01,1.95727E-04
3.8885E-01,1.99199E-04
3.9086E-01,2.03539E-04
3.9288E-01,1.90518E-04
3.9489E-01,2.13956E-04
3.9691E-01,2.20900E-04
3.9892E-01,2.17428E-04
4.0094E-01,2.09616E-04
4.0295E-01,2.20900E-04
4.0497E-01,1.93123E-04
4.0698E-01,2.01803E-04
4.0900E-01,2.04407E-04
4.1101E-01,2.92081E-04
4.1303E-01,2.07011E-04
4.1504E-01,2.26977E-04
4.1706E-01,2.17428E-04
4.1907E-01,2.11352E-04
4.2109E-01,2.02671E-04
4.2310E-01,2.20032E-04
4.2511E-01,1.86178E-04
4.2713E-01,1.95727E-04
4.2914E-01,2.01803E-04
4.3116E-01,2.05275E-04
4.3317E-01,1.95727E-04
4.3519E-01,2.26109E-04
4.3720E-01,2.17428E-04
4.3922E-01,2.17428E-04
4.4123E-01,2.07879E-04
4.4325E-01,2.13088E-04
4.4526E-01,1.86178E-04
4.4728E-01,1.89650E-04
4.4929E-01,1.87046E-04
4.5131E-01,1.98331E-04
4.5332E-01,1.85310E-04
4.5534E-01,2.12220E-04
4.5735E-01,2.07879E-04
4.5937E-01,2.07011E-04
4.6138E-01,2.05275E-04
4.6340E-01,2.20032E-04
4.6541E-01,1.84442E-04
4.6742E-01,1.94859E-04
4.6944E-01,1.88782E-04
4.7145E-01,1.86178E-04
4.7347E-01,1.80970E-04
4.7548E-01,2.14824E-04
4.7750E-01,1.98331E-04
4.7951E-01,2.05275E-04
4.8153E-01,2.01803E-04
4.8354E-01,2.13956E-04
4.8556E-01,1.84442E-04
4.8757E-01,1.94859E-04
4.8959E-01,1.94859E-04
4.9160E-01,2.00067E-04
4.9362E-01,1.90518E-04
4.9563E-01,2.11352E-04
4.9765E-01,2.09616E-04
4.9966E-01,2.07879E-04
5.0168E-01,1.97463E-04
5.0369E-01,2.10484E-04
5.0571E-01,2.68643E-04
5.0772E-01,2.00067E-04
5.0973E-01,2.00067E-04
5.1175E-01,2.07011E-04
5.1376E-01,1.99199E-04
5.1578E-01,2.20900E-04
5.1779E-01,2.10484E-04
5.1981E-01,2.13088E-04
5.2182E-01,2.12220E-04
5.2384E-01,2.15692E-04
5.2585E-01,1.93123E-04
5.2787E-01,1.98331E-04
5.2988E-01,1.95727E-04
5.3190E-01,2.00067E-04
5.3391E-01,1.90518E-04
5.3593E-01,2.11352E-04
5.3794E-01,2.13956E-04
5.3996E-01,2.07879E-04
5.4197E-01,2.11352E-04
5.4399E-01,2.05275E-04
5.4600E-01,1.87914E-04
5.4802E-01,1.92254E-04
5.5003E-01,1.87046E-04
5.5204E-01,1.98331E-04
5.5406E-01,1.97463E-04
5.5607E-01,2.19164E-04
5.5809E-01,2.06143E-04
5.6010E-01,2.04407E-04
5.6212E-01,2.02671E-04
5.6413E-01,2.02671E-04
5.6615E-01,1.91386E-04
5.6816E-01,2.02671E-04
5.7018E-01,2.05275E-04
5.7219E-01,1.98331E-04
5.7421E-01,1.94859E-04
5.7622E-01,2.14824E-04
5.7824E-01,2.05275E-04
5.8025E-01,1.95727E-04
5.8227E-01,2.01803E-04
5.8428E-01,2.00935E-04
5.8630E-01,1.85310E-04
5.8831E-01,1.91386E-04
5.9033E-01,1.87046E-04
5.9234E-01,1.90518E-04
5.9435E-01,1.99199E-04
5.9637E-01,2.17428E-04
5.9838E-01,2.86005E-04
6.0040E-01,2.00935E-04
6.0241E-01,2.04407E-04
6.0443E-01,1.94859E-04
6.0644E-01,1.88782E-04
6.0846E-01,1.87914E-04
6.1047E-01,1.99199E-04
6.1249E-01,1.97463E-04
6.1450E-01,2.03539E-04
6.1652E-01,2.10484E-04
6.1853E-01,2.01803E-04
6.2055E-01,1.99199E-04
6.2256E-01,2.11352E-04
6.2458E-01,1.94859E-04
6.2659E-01,1.88782E-04
6.2861E-01,1.89650E-04
6.3062E-01,1.89650E-04
6.3264E-01,1.80970E-04
6.3465E-01,2.03539E-04
6.3666E-01,2.12220E-04
6.3868E-01,2.13956E-04
6.4069E-01,2.02671E-04
6.4271E-01,2.09616E-04
6.4472E-01,2.00935E-04
6.4674E-01,1.94859E-04
6.4875E-01,2.00935E-04
6.5077E-01,2.07011E-04
6.5278E-01,1.94859E-04
6.5480E-01,2.11352E-04
6.5681E-01,2.09616E-04
6.5883E-01,2.11352E-04
6.6084E-01,2.04407E-04
6.6286E-01,2.15692E-04
6.6487E-01,1.94859E-04
